PERMNO,date,BIDLO,ASKHI,PRC,BID,ASK,OPENPRC
91611,20200728,59.58000,62.09000,59.68000,59.66000,59.68000,61.80000
91611,20200729,59.63000,60.84000,60.11000,60.08000,60.18000,60.04000
91611,20200730,58.50970,59.95000,59.70000,59.65000,59.71000,59.56000
91611,20200731,58.34000,60.15000,59.55000,59.51000,59.55000,60.06000
91611,20200803,59.29000,61.01000,60.84000,60.79000,60.85000,60.00000
91611,20200804,61.20000,64.23000,64.04000,64.01000,64.04000,61.69000
91611,20200805,62.45000,65.74000,65.73000,65.66000,65.74000,63.33000
91611,20200806,63.13000,65.36000,64.46000,64.28000,64.30000,64.86000
91611,20200807,68.95000,78.53500,72.93000,72.93000,72.94000,69.10000
91611,20200810,71.35000,74.99000,72.50000,72.49000,72.56000,72.93000
91611,20200811,69.50000,72.84500,70.19000,70.18000,70.30000,72.83000
91611,20200812,69.63500,74.94000,73.53000,73.53000,73.55000,70.09000
91611,20200813,73.15000,76.53000,75.71000,75.69000,75.76000,73.24000
91611,20200814,74.02000,76.20000,74.31000,74.28000,74.31000,75.71000
91611,20200817,73.28000,75.49000,73.61000,73.61000,73.63000,75.24000
91611,20200818,72.82000,74.92000,74.41000,74.36000,74.41000,73.91000
91611,20200819,74.53000,77.50000,75.85000,75.79000,75.83000,74.59000
91611,20200820,73.43000,75.60000,73.66000,73.61000,73.66000,74.94000
91611,20200821,73.33000,74.90330,74.10000,74.00000,74.11000,73.93000
91611,20200824,74.08000,76.77000,76.52000,76.48000,76.54000,74.80000
91611,20200825,74.73500,78.16500,77.37000,77.30000,77.38000,77.32000
91611,20200826,76.94000,80.09000,78.19000,78.18000,78.22000,78.21000
91611,20200827,77.01000,79.95000,77.61000,77.59000,77.61000,78.19000
91611,20200828,77.60000,81.87000,80.00000,79.97000,80.00000,78.25000
91611,20200831,76.16000,80.84000,76.59000,76.52000,76.59000,80.00000
91611,20200901,76.44010,78.49000,78.42000,78.42000,78.43000,76.61000
91611,20200902,75.83000,79.16000,77.45000,77.44000,77.45000,79.08000
91611,20200903,71.50000,76.49000,72.50000,72.47000,72.50000,76.49000
91611,20200904,67.41000,73.33000,72.06000,72.02000,72.12000,72.50000
91611,20200908,68.27000,71.92000,69.37000,69.30000,69.37000,69.46000
91611,20200909,70.00000,72.13000,71.70000,71.67000,71.71000,70.74000
91611,20200910,69.53000,73.01500,69.89000,69.81000,69.89000,72.39000
91611,20200911,69.67000,71.93000,69.91000,69.82000,69.92000,70.92000
91611,20200914,70.10000,71.73000,71.46000,71.43000,71.47000,71.05000
91611,20200915,72.03000,74.05000,72.89000,72.89000,72.94000,72.56000
91611,20200916,71.62000,74.74360,71.96000,71.91000,71.97000,73.78000
91611,20200917,63.61000,66.79000,64.00000,63.99000,64.00000,66.03000
91611,20200918,61.00000,64.79000,61.75000,61.64000,61.65000,64.18000
91611,20200921,60.25000,62.30000,61.67000,61.66000,61.67000,60.48000
91611,20200922,60.56000,62.20000,61.55000,61.53000,61.55000,62.16000
91611,20200923,61.80000,63.84000,62.02000,61.97000,62.02000,62.07000
91611,20200924,59.52000,62.20000,61.30000,61.24000,61.30000,61.20000
91611,20200925,60.40000,63.56000,63.05000,63.02000,63.05000,61.25000
91611,20200928,63.93010,65.58000,65.37000,65.37000,65.38000,64.26000
91611,20200929,64.70000,66.00000,65.76000,65.73000,65.76000,65.50000
91611,20200930,65.65000,68.14000,66.20000,66.19000,66.20000,65.79500
91611,20201001,66.78000,68.88000,68.57000,68.53000,68.57000,67.27000
91611,20201002,66.71000,69.32000,67.24000,67.21000,67.24000,67.01000
91611,20201005,68.29000,71.78000,71.50000,71.48000,71.50000,68.55000
91611,20201006,71.80000,75.57000,73.44000,73.39000,73.43000,72.58000
91611,20201007,75.00000,81.24000,78.71000,78.64000,78.71000,75.41000
91611,20201008,76.50000,80.60000,77.12000,77.11000,77.16000,80.50000
91611,20201009,76.88000,81.43000,78.81000,78.72000,78.80000,77.33000
91611,20201012,77.31000,83.30000,79.31000,79.22000,79.32000,81.97000
91611,20201013,78.49000,84.45000,82.93000,82.89000,82.94000,79.02000
91611,20201014,82.57000,85.66000,83.72000,83.69000,83.73000,84.16000
91611,20201015,78.69000,82.84990,82.28000,82.20000,82.28000,80.71000
91611,20201016,81.63780,85.50000,84.18000,84.19000,84.22000,82.64000
91611,20201019,82.85000,87.44000,83.43000,83.37000,83.41000,84.17000
91611,20201020,82.94000,86.58000,84.30000,84.26000,84.32000,84.73000
91611,20201021,81.29000,87.41000,81.60000,81.47000,81.60000,85.47000
91611,20201022,80.15000,83.36000,82.65000,82.65000,82.70000,81.80000
91611,20201023,82.80010,86.24000,85.37000,85.31000,85.37000,83.40000
91611,20201026,80.67000,85.11000,83.75000,83.69000,83.76000,82.65000
