PERMNO,date,BIDLO,ASKHI,PRC,BID,ASK,OPENPRC
18163,20201002,136.95000,139.12000,138.12000,138.12000,138.14999,137.92999
18163,20201005,138.30000,139.64999,139.39000,139.30000,139.37000,138.72000
18163,20201006,138.81000,140.77000,139.61000,139.53000,139.59000,139.42000
18163,20201007,139.37000,141.39000,140.70000,140.64999,140.70000,140.08000
18163,20201008,140.36349,141.92999,141.64999,141.64999,141.66000,140.56000
18163,20201009,141.70000,143.64000,142.92000,142.92999,142.96001,141.84000
18163,20201012,143.33000,145.33000,144.49001,144.47000,144.49001,143.33000
18163,20201013,143.46001,144.84000,144.21001,144.14999,144.20000,143.82001
18163,20201014,143.08000,145.10001,144.03999,144.03000,144.03999,144.17999
18163,20201015,142.89000,144.39000,143.83000,143.86000,143.88000,143.06000
18163,20201016,143.92000,145.87000,144.39000,144.39999,144.45000,144.42000
18163,20201019,141.13000,145.39000,141.91000,141.97000,142.03000,144.47000
18163,20201020,141.89999,145.69000,142.48000,142.42999,142.53999,145.61000
18163,20201021,142.47000,144.33681,143.25000,143.14999,143.21001,142.49001
18163,20201022,141.08000,142.75000,141.45000,141.44000,141.45000,141.49001
18163,20201023,141.75999,142.88000,142.38000,142.39999,142.41000,141.75999
18163,20201026,140.00999,142.05000,141.30000,141.30000,141.35001,141.50000
18163,20201027,141.64999,143.34000,142.36000,142.36000,142.38000,141.94000
18163,20201028,137.31000,140.93500,137.66000,137.72000,137.78000,140.45000
18163,20201029,135.79880,139.09000,137.57001,137.52000,137.57001,137.35001
18163,20201030,134.67999,137.99001,137.10001,137.07001,137.10001,137.17999
18163,20201102,137.43590,140.00000,138.50000,138.44000,138.50000,138.50999
18163,20201103,139.32001,142.66000,141.22000,141.25000,141.28999,139.32001
18163,20201104,140.27000,143.00000,140.64000,140.64000,140.73000,140.46001
18163,20201105,141.78000,143.53000,142.38000,142.37000,142.38000,142.44000
18163,20201106,142.38000,144.07001,143.23000,143.17000,143.21001,142.67000
18163,20201109,137.60001,146.92000,137.99001,137.99001,138.03999,146.14999
18163,20201110,137.14999,140.62061,140.25999,140.22000,140.25000,138.10001
18163,20201111,140.64999,143.00000,142.07001,142.07001,142.09000,141.85001
18163,20201112,141.07001,142.55000,142.14999,142.14000,142.14999,142.29500
18163,20201113,141.88000,144.48000,144.28000,144.23000,144.28000,142.21001
18163,20201116,141.26500,144.78000,142.42999,142.42999,142.49001,144.78000
18163,20201117,141.75000,143.47000,141.88000,141.88000,141.91000,141.89000
18163,20201118,139.66000,142.10001,139.70000,139.67999,139.70000,141.99001
18163,20201119,138.44701,140.11501,139.53000,139.53999,139.57001,139.87000
18163,20201120,138.63000,140.35001,139.30000,139.30000,139.32001,139.53000
18163,20201123,137.86270,139.95000,138.75999,138.75999,138.78999,139.32001
18163,20201124,138.07001,139.84000,138.31000,138.31000,138.32001,138.83000
18163,20201125,138.03999,139.39000,138.67999,138.67999,138.73000,138.16000
18163,20201127,137.53000,138.89000,138.61000,138.55000,138.60001,138.59000
18163,20201130,136.74001,139.20000,138.87000,138.88000,138.94000,138.00000
18163,20201201,138.16000,139.53999,139.37000,139.36000,139.37000,139.16000
18163,20201202,137.48500,139.94000,138.36000,138.32001,138.37000,139.37000
18163,20201203,135.53999,138.35001,137.34000,137.33000,137.34000,138.09000
18163,20201204,135.87000,137.86000,137.47000,137.44000,137.45000,137.21001
18163,20201207,136.56000,137.73500,137.67999,137.67000,137.67999,136.61000
18163,20201208,136.42999,138.78000,138.05000,138.03000,138.05000,137.02000
18163,20201209,136.25000,138.03999,136.41000,136.33000,136.36000,137.83000
18163,20201210,135.03999,136.92000,135.50999,135.50000,135.52000,136.52000
18163,20201211,134.20010,136.80000,136.50999,136.49001,136.52000,134.46001
18163,20201214,135.77000,137.92999,135.85001,135.78999,135.85001,137.02000
18163,20201215,136.24001,137.53999,136.64999,136.64999,136.69000,136.39000
18163,20201216,136.71001,138.27000,137.27000,137.25999,137.30000,136.71001
18163,20201217,137.95000,139.12000,138.25000,138.24001,138.25000,138.00999
18163,20201218,137.45000,140.07001,139.03999,139.23000,139.25000,138.25999
18163,20201221,136.22000,138.42999,137.52000,137.44000,137.49001,137.96001
18163,20201222,136.38000,138.07001,136.55000,136.53000,136.55000,137.28999
18163,20201223,136.13000,137.55000,136.34000,136.32001,136.34000,137.39000
18163,20201224,136.20000,138.13000,137.72000,137.75999,137.84000,136.20000
18163,20201228,137.94501,139.39349,138.67999,138.67999,138.73000,138.14999
18163,20201229,138.20000,139.94000,138.42000,138.48000,138.49001,139.22000
18163,20201230,137.55000,138.92140,137.77000,137.78999,137.80000,138.60001
18163,20201231,137.39000,139.28999,139.14000,138.99001,139.00000,138.31000
